65
3    4    5
      0.07     0.0993581     0.0818886    0.00219894    0.00136879    -0.0212381      0.016613    -0.0250764   -0.00038512  -0.000239014   1.40318e-05  -2.09723e-07    0.00820206     0.0993581      0.234947     -0.235069    -0.0227709   -0.00129237  -1.76997e-05   -2.1525e-06     0.0993581   0.000523764    0.00136648   0.000180276  -1.62626e-06   6.34737e-07   6.76097e-09     0.0993581       0.69659     -0.647308    -0.0563288   -0.00420087    1.4341e-05  -6.11857e-06
  0.072464      0.101628     0.0837371    0.00228375    0.00140904    -0.0200056     0.0160081    -0.0255427  -5.02109e-06  -0.000320342   1.92206e-05  -3.17419e-07    0.00751053      0.101628      0.116739     -0.116709    -0.0114429  -0.000676731  -7.80139e-06  -1.22116e-06      0.101628     0.0339496    -0.0321348   -0.00301099  -0.000224149   5.26622e-07  -4.04108e-07      0.101628        1.0769      -1.03093    -0.0923001   -0.00733413   4.87015e-05  -1.24352e-05
  0.074928      0.103857     0.0855638      0.002367    0.00144767     -0.019267     0.0116084    -0.0207066   0.000428689  -0.000422563   2.62362e-05   -4.7344e-07    0.00698663      0.103857      0.315447     -0.315588    -0.0321025   -0.00186331  -3.09138e-05  -3.32129e-06      0.103857     0.0202998    -0.0183394   -0.00168087  -0.000143816   9.44441e-07  -2.58772e-07      0.103857      0.781124     -0.733287    -0.0638078    -0.0057662   6.60372e-05  -9.70511e-06
  0.077391      0.106048     0.0873696    0.00244856    0.00148466    -0.0200253     0.0146228    -0.0241171   0.000365365  -0.000429757   2.61588e-05   -4.4644e-07    0.00714978      0.106048      0.168665     -0.168947    -0.0170925   -0.00111846  -8.50054e-06  -2.22778e-06      0.106048     0.0151028    -0.0129563   -0.00117319  -0.000113535   1.27801e-06  -2.09312e-07      0.106048      0.735681     -0.685455    -0.0603089   -0.00568537   7.33625e-05   -9.8646e-06
  0.079855      0.108202     0.0891574    0.00252846    0.00152003    -0.0219886     0.0169988    -0.0249221    0.00039311  -0.000468861   2.90516e-05  -5.04857e-07    0.00743693      0.108202     0.0772095    -0.0772383   -0.00779769  -0.000540603   -1.7328e-06  -1.17649e-06      0.108202     0.0148832    -0.0126963   -0.00109298  -0.000126918    2.1591e-06  -2.38809e-07      0.108202       1.10272      -1.05297    -0.0989178   -0.00865729   7.54147e-05  -1.64071e-05
  0.082319      0.110322     0.0909279    0.00260656    0.00155375    -0.0263392     0.0266116    -0.0316957   0.000314481  -0.000497916   3.14851e-05  -5.53495e-07    0.00808981      0.110322      0.109917     -0.110097    -0.0113983  -0.000800941   -3.7745e-06  -1.77612e-06      0.110322     0.0177878    -0.0154319   -0.00140972  -0.000152726   2.27202e-06  -3.05379e-07      0.110322      0.751029     -0.699433    -0.0619807   -0.00662189   0.000115465  -1.24583e-05
  0.084783      0.112407     0.0926824    0.00268282    0.00158583    -0.0404151     0.0438411    -0.0405404    -0.0017366  -0.000211753   1.26999e-05  -9.16686e-08     0.0130446      0.112407      0.072397    -0.0725703   -0.00735488  -0.000589966   2.59878e-06  -1.41561e-06      0.112407     0.0161678    -0.0136711   -0.00122324  -0.000148597   2.75718e-06  -3.02992e-07      0.112407      0.637268     -0.583774    -0.0502192   -0.00604098   0.000131952  -1.13887e-05
  0.087246       0.11446      0.094421    0.00275716    0.00161627    -0.0323659     0.0324133    -0.0338415  -4.99087e-05  -0.000531544   3.50766e-05  -6.27039e-07    0.00985814       0.11446     0.0911502    -0.0915219   -0.00938306  -0.000798619   5.32192e-06  -1.97358e-06       0.11446      0.014178    -0.0115129  -0.000998802  -0.000138291   3.07394e-06  -2.83316e-07       0.11446      0.622089     -0.567085    -0.0486845   -0.00622948   0.000148412  -1.19983e-05
   0.08971      0.116484     0.0961465    0.00282957    0.00164509    -0.0281843     0.0339767    -0.0372252    0.00128506   -0.00077701   5.13834e-05  -9.97609e-07    0.00703478      0.116484      0.263475     -0.264083    -0.0292525   -0.00214798  -1.32414e-05  -5.25431e-06      0.116484     0.0396079    -0.0370714   -0.00367754  -0.000391155   5.32278e-06  -9.08841e-07      0.116484        1.1298      -1.07828     -0.103121     -0.011363   0.000196698  -2.48997e-05
  0.094638      0.120443     0.0995597     0.0029684    0.00169787    -0.0261004     0.0159391    -0.0209053    0.00122443  -0.000848953   5.74911e-05  -1.10709e-06    0.00785811      0.120443      0.151964     -0.152559    -0.0168799   -0.00142944   6.01396e-06  -3.96167e-06      0.120443     0.0318419    -0.0289386   -0.00286379  -0.000343812   6.05752e-06  -8.36936e-07      0.120443      0.984838     -0.930513    -0.0879633    -0.0111053   0.000250078  -2.53971e-05
