12
3    4    5
      0.25      0.217863      0.202696    0.00307695   0.000987973        0.1831      -1.03851      0.838885    -0.0852214     0.0131541  -0.000877921    2.4194e-05      0.103327      0.217863     0.0336693    -0.0410435  -0.000654601   -0.00143553    0.00014317  -1.47749e-05      0.217863     0.0104503   0.000432759    0.00186147  -0.000402663   6.37131e-05  -1.60491e-06      0.217863      0.172719    -0.0448847    -0.0324727    0.00299125  -0.000197523   1.96747e-05
  0.252609      0.219407      0.204559    0.00301215   0.000957775      0.121281      -0.91951      0.761337    -0.0920501     0.0140785  -0.000931833   2.55333e-05      0.119337      0.219407     0.0128356      -0.01988     0.0030356  -0.000378054    6.4962e-05  -4.86051e-06      0.219407     0.0111951   1.57377e-05     0.0017103  -0.000415487   6.49693e-05  -1.85104e-06      0.219407      0.419133     -0.302367    -0.0728293   -0.00946857   0.000618506  -9.15098e-05
  0.255217      0.220952      0.206425    0.00294638   0.000927692      0.127425     -0.925952      0.766967    -0.0908866     0.0137598  -0.000898597   2.45313e-05      0.116415      0.220952     0.0190727    -0.0268528     0.0025247  -0.000854551   0.000110389  -8.88888e-06      0.220952        0.0121  -0.000665688    0.00165174  -0.000482819    7.2122e-05  -2.35773e-06      0.220952      0.690598     -0.606604    -0.0913184    -0.0329015    0.00271882  -0.000266784
  0.257826      0.222499      0.208294    0.00287969   0.000897745        0.1938      -1.03718      0.839908     -0.082211     0.0123148  -0.000792309   2.17723e-05     0.0958245      0.222499     0.0131159    -0.0204197    0.00298211  -0.000295554   6.22679e-05  -5.15593e-06      0.222499     0.0135278   -0.00178426    0.00136698  -0.000526849   7.53848e-05  -2.94422e-06      0.222499      0.887566     -0.785956     -0.146989    -0.0369589    0.00264687  -0.000340024
  0.260435      0.224046      0.210166    0.00281217   0.000867973      0.327034      -1.25571      0.978227     -0.066425    0.00997166  -0.000640813   1.83146e-05      0.055661      0.224046     0.0280499    -0.0367029    0.00140659   -0.00142454   0.000162198  -1.45779e-05      0.224046     0.0121439  -6.74025e-05    0.00165195  -0.000458473   7.22913e-05  -2.27986e-06      0.224046      0.431388     -0.328713    -0.0540438    -0.0187545    0.00165059  -0.000138228
  0.263043      0.225594       0.21204    0.00274391   0.000838411      0.207072      -1.08165      0.877361    -0.0860668     0.0131577  -0.000859617   2.38706e-05     0.0974017      0.225594     0.0281147    -0.0367545    0.00104524   -0.00117426   0.000123175  -1.31402e-05      0.225594     0.0159146   -0.00371379    0.00112438   -0.00069514   9.32726e-05  -4.45145e-06      0.225594      0.609528     -0.485798      -0.11848    -0.0157148   0.000706101  -0.000170299
  0.265652      0.227144      0.213917    0.00267494   0.000809062      0.258711      -1.15666      0.924246    -0.0782841     0.0119323  -0.000779579   2.21781e-05     0.0792094      0.227144     0.0289587    -0.0373086   0.000427986   -0.00110213   0.000122509   -1.3922e-05      0.227144     0.0158176   -0.00320167    0.00103876  -0.000636714   8.65827e-05  -4.08308e-06      0.227144      0.256414     -0.105344    -0.0795106     0.0117739   -0.00174794   5.80673e-05
  0.268261      0.228695      0.215797    0.00260534   0.000779962      0.323602      -1.26294      0.993039    -0.0706489     0.0108709  -0.000716698     2.096e-05      0.059252      0.228695     0.0200141    -0.0286879    0.00240256  -0.000613677   8.21272e-05  -8.89187e-06      0.228695     0.0183621   -0.00542113   0.000587579  -0.000784808   0.000101011    -5.674e-06      0.228695       1.06051     -0.983988     -0.156082    -0.0567085    0.00447722  -0.000501993
   0.27087      0.230248      0.217679    0.00253519   0.000751135      0.309234      -1.25298      0.992456    -0.0756047     0.0118045  -0.000788485   2.30678e-05     0.0668487      0.230248     0.0209928    -0.0303174    0.00293069  -0.000931658   0.000124298  -1.10996e-05      0.230248     0.0188807   -0.00574736   0.000587259  -0.000822696   0.000104853  -5.99672e-06      0.230248      0.999871     -0.953582       -0.1259    -0.0570325    0.00441765  -0.000481315
  0.273478      0.231802      0.219562    0.00246458   0.000722615      0.283026      -1.24203      0.996556    -0.0851195     0.0135355  -0.000915114   2.64851e-05     0.0821258      0.231802     0.0225636    -0.0315751     0.0019845  -0.000744755   0.000105403  -1.14967e-05      0.231802     0.0188639   -0.00544372   0.000672502  -0.000845058   0.000109676  -6.19045e-06      0.231802      0.858288      -0.75989     -0.134369    -0.0434586    0.00367156   -0.00041731
  0.276087      0.233358      0.221449    0.00239353   0.000694403      0.349625       -1.3583        1.0738    -0.0786229     0.0127676   -0.00088141   2.62727e-05     0.0632365      0.233358     0.0174219    -0.0267598    0.00320526   -0.00043281   7.47208e-05  -8.03154e-06      0.233358     0.0250756    -0.0120336   0.000220142   -0.00142812   0.000164401  -1.09722e-05      0.233358      0.617736     -0.464593     -0.163856   -0.00165514   -0.00111168  -0.000126724
  0.278696      0.234916      0.223338    0.00232214   0.000666533      0.374971      -1.40076       1.10359    -0.0761293     0.0123782   -0.00085336   2.57016e-05     0.0555181      0.234916     0.0192099    -0.0288649     0.0029588  -0.000486028   7.61522e-05  -9.05104e-06      0.234916     0.0192309   -0.00498324   0.000345076  -0.000744013   9.90602e-05  -5.95705e-06      0.234916      0.529552     -0.391363     -0.132105     -0.003643   -0.00056384  -0.000113884
