90
3    4
  0.062217     0.0896211     0.0731124    0.00201557    0.00125321  -0.000912218   0.000707162   0.000634532  -0.000897441  -6.03801e-05    4.5779e-06  -7.28736e-08   -0.00251182
 0.0640765     0.0913783     0.0744833    0.00208724    0.00128818  -0.000632932   4.56249e-05    0.00122765  -0.000901347   -7.6182e-05   5.78242e-06  -9.93214e-08   -0.00267325
 0.0659916     0.0931604     0.0758782     0.0021605    0.00132337  -0.000501592  -0.000178026    0.00149456  -0.000904159  -9.50246e-05   7.34022e-06   -1.3781e-07   -0.00282451
 0.0679639     0.0949677     0.0772978    0.00223531    0.00135874  -0.000949771    0.00063156    0.00104709   -0.00100171  -9.83841e-05   7.69082e-06  -1.40194e-07   -0.00278414
 0.0699952     0.0968004     0.0787427    0.00231163    0.00139423  -0.000697728  -0.000328272    0.00201455   -0.00103263  -0.000113509   8.87955e-06  -1.64439e-07   -0.00290781
 0.0720872     0.0986588     0.0802139    0.00238942    0.00142978  -0.000701324  -0.000341174    0.00219285   -0.00104496  -0.000137561   1.10402e-05  -2.21176e-07   -0.00303011
 0.0742418      0.100543      0.081712    0.00246862    0.00146533    -0.0010169   0.000244002    0.00194523   -0.00111787  -0.000150783   1.22256e-05  -2.44955e-07   -0.00304752
 0.0764607      0.102453     0.0832381    0.00254919    0.00150081   -0.00165105   0.000830575    0.00186529   -0.00129464  -0.000146467    1.2059e-05  -2.30216e-07   -0.00287416
 0.0787459       0.10439      0.084793    0.00263104    0.00153616   -0.00242765    0.00215861    0.00115768   -0.00144383  -0.000151579   1.28039e-05  -2.43478e-07   -0.00273531
 0.0810995      0.106354     0.0863776     0.0027141    0.00157129   -0.00284645     0.0026919    0.00104557   -0.00155669  -0.000163701    1.3992e-05  -2.65186e-07   -0.00268592
 0.0835234      0.108345     0.0879931    0.00279829    0.00160613   -0.00353069    0.00316443    0.00121428   -0.00173386  -0.000168588   1.48263e-05  -2.80186e-07   -0.00250363
 0.0860197      0.110363     0.0896404    0.00288352     0.0016406   -0.00443124    0.00395945    0.00123827   -0.00194804  -0.000169725   1.54653e-05  -2.90216e-07   -0.00225548
 0.0885906      0.112409     0.0913207    0.00296968    0.00167461   -0.00599945    0.00681127  -0.000528955   -0.00220299  -0.000170045   1.63064e-05  -3.09013e-07   -0.00187448
 0.0912384      0.114483      0.093035    0.00305666    0.00170807   -0.00658743    0.00731905  -0.000475882   -0.00236304  -0.000188231   1.84298e-05  -3.58437e-07   -0.00172459
 0.0939653      0.116586     0.0947847    0.00314433    0.00174089   -0.00725055    0.00792373  -0.000389644   -0.00251874  -0.000211321   2.10644e-05  -4.22266e-07    -0.0015759
 0.0967737      0.118718     0.0965709    0.00323256    0.00177297   -0.00800724    0.00737914   0.000967823   -0.00277937  -0.000219285    2.2695e-05  -4.60061e-07   -0.00123575
 0.0996661      0.120879      0.098395     0.0033212    0.00180422   -0.00795775    0.00677721    0.00190083   -0.00281903  -0.000270017   2.75385e-05  -5.79549e-07   -0.00132664
  0.102645       0.12307      0.100258     0.0034101    0.00183452   -0.00620929    0.00610244    0.00184167    -0.0023529  -0.000422446   4.04689e-05   -9.1947e-07   -0.00234049
  0.105713      0.125292      0.102162    0.00349908    0.00186377   -0.00637957    0.00424871    0.00413895   -0.00262544   -0.00043225   4.19753e-05  -9.36444e-07   -0.00207675
  0.108872      0.127544      0.104108    0.00358796    0.00189187   -0.00588344    0.00394491    0.00464676   -0.00242055  -0.000553759   5.36036e-05  -1.26233e-06    -0.0025224
  0.112126      0.129828      0.106098    0.00367656     0.0019187   -0.00273874    -0.0019289    0.00922824   -0.00190578  -0.000731654   6.91189e-05  -1.67514e-06   -0.00367167
  0.115477      0.132145      0.108133    0.00376464    0.00194414   -0.00447518  -0.000877463    0.00962986   -0.00236325   -0.00073575   7.18568e-05  -1.75404e-06    -0.0029494
  0.118929      0.134494      0.110214    0.00385201    0.00196808   -0.00912258    0.00548627    0.00631281   -0.00327488  -0.000668999   6.95786e-05  -1.69868e-06   -0.00127194
  0.122483      0.136877      0.112344    0.00393841     0.0019904    -0.0317898     0.0491925    -0.0244223   -0.00650839  -0.000235514   4.27354e-05  -1.05384e-06    0.00554598
  0.126144      0.139294      0.114525     0.0040236    0.00201098    -0.0154916     0.0139479    0.00286074   -0.00432761  -0.000719654   8.18799e-05  -2.09579e-06   0.000761405
  0.129914      0.141746      0.116757    0.00410731    0.00202971     -0.020612     0.0203641  -0.000244033   -0.00544551  -0.000630515   7.83202e-05  -2.00323e-06    0.00278001
  0.133797      0.144234      0.119043    0.00418927    0.00204646     -0.033056     0.0363058   -0.00657355     -0.007154  -0.000511423   7.78296e-05  -2.10342e-06    0.00661144
  0.137796      0.146758      0.121385    0.00426918    0.00206111    -0.0278399     0.0162284    0.00853804   -0.00841161   -0.00035451   6.74542e-05  -1.80297e-06    0.00778579
  0.141914       0.14932      0.123785    0.00434675    0.00207354    -0.0277821     0.0161931     0.0101554   -0.00813602  -0.000531964   8.41389e-05  -2.23473e-06    0.00722705
  0.146156      0.151921      0.126244    0.00442164    0.00208365    -0.0364806     0.0219835    0.00955156    -0.0105191  -0.000258877   7.09508e-05  -1.98799e-06      0.011585
  0.150524      0.154562      0.128765    0.00449352     0.0020913    -0.0174476    0.00206112     0.0201898   -0.00582895   -0.00131632    0.00015673  -4.24318e-06    0.00289696
  0.155023      0.157243       0.13135    0.00456206    0.00209641    -0.0282347     0.0155547     0.0140901   -0.00770449   -0.00122128   0.000162039  -4.56646e-06    0.00686765
  0.159656      0.159966      0.134001    0.00462688    0.00209884    -0.0788503      0.070131    -0.0111781    -0.0187729   0.000550052   4.20803e-05  -1.63633e-06     0.0283707
  0.164428      0.162732       0.13672    0.00468763    0.00209851    -0.0795404      0.060984   -0.00150094    -0.0203674   0.000676341   4.05266e-05  -1.69601e-06     0.0306001
  0.169343      0.165542       0.13951    0.00474391    0.00209532    -0.0789432     0.0522008    0.00728336    -0.0215061   0.000681824   5.01484e-05  -2.08263e-06      0.032022
  0.174404      0.168398      0.142372    0.00479534    0.00208917    -0.0630934     0.0262787     0.0253919    -0.0183225  -0.000224067   0.000137711  -4.76214e-06     0.0262954
  0.179616      0.171301      0.145309    0.00484153    0.00207999    -0.0789916     0.0391548     0.0220563    -0.0230981   0.000484954   9.07396e-05  -3.54017e-06     0.0343229
  0.184985      0.174252      0.148324    0.00488205    0.00206769     -0.106136     0.0769212     0.0018119    -0.0276374    0.00092213   7.97692e-05  -3.63208e-06     0.0440364
  0.190513      0.177254      0.151419    0.00491651    0.00205222     -0.163613      0.145384    -0.0358821    -0.0410289    0.00308349  -7.05811e-05   2.63331e-07     0.0692007
  0.196207      0.180307      0.154596    0.00494449    0.00203351     -0.262403      0.250375    -0.0810033    -0.0594703    0.00577608   -0.00023432    3.8806e-06      0.108787
  0.202072      0.183414      0.157857    0.00496558    0.00201153     -0.268192      0.285047     -0.113317    -0.0614086    0.00598374  -0.000240595   3.92275e-06      0.109731
  0.208111      0.186576      0.161206    0.00497935    0.00198625     -0.157383     0.0636047     0.0417398    -0.0506365    0.00411334  -9.90415e-05   1.40454e-07     0.0815665
  0.214331      0.189795      0.164644    0.00498541    0.00195764     -0.245936      0.195493    -0.0366592    -0.0659242    0.00640976  -0.000244541   3.54744e-06      0.112959
  0.220737      0.193073      0.168174    0.00498334    0.00192571     -0.227864      0.150691   -0.00137471    -0.0651618     0.0060077  -0.000195521   1.87379e-06      0.109829
  0.227334      0.196412      0.171799    0.00497277    0.00189046     -0.210423      0.101147      0.038712    -0.0651568    0.00564231  -0.000141758  -5.88919e-08      0.108071
  0.234129      0.199814      0.175521     0.0049533    0.00185193     -0.358544       0.26342    -0.0383062     -0.098818     0.0113049  -0.000539365   1.00559e-05      0.171809
  0.241127      0.203281      0.179343    0.00492459    0.00181017     -0.443099       0.38834     -0.107666     -0.113053     0.0134097  -0.000669725   1.30547e-05      0.200571
  0.248333      0.206817      0.183267    0.00488631    0.00176523     -0.389316      0.228707    0.00876586     -0.117682     0.0143678  -0.000744933   1.52329e-05       0.20096
  0.255755      0.210422      0.187295    0.00483813     0.0017172     -0.572642      0.538184     -0.191332     -0.147675     0.0190828    -0.0010528   2.25319e-05      0.261805
  0.263399        0.2141      0.191431     0.0047798     0.0016662      -0.53281      0.386199    -0.0716825     -0.155185     0.0204896   -0.00115365   2.51612e-05      0.267974
  0.271272      0.217854      0.195676    0.00471108    0.00161233      -0.40463      0.148599     0.0941178     -0.140324     0.0179181  -0.000965904   2.04639e-05      0.231017
   0.27938      0.221685      0.200033    0.00463178    0.00155575     -0.384293     0.0850613      0.142341     -0.144916     0.0186204   -0.00100565   2.13904e-05      0.233507
   0.28773      0.225598      0.204504    0.00454176    0.00149662     -0.477717        0.1904     0.0908629     -0.167564      0.022321   -0.00125447   2.75289e-05      0.274718
  0.296329      0.229594      0.209091    0.00444094    0.00143514     -0.563777      0.220008      0.102332     -0.200972     0.0283412   -0.00168788   3.86139e-05      0.328881
  0.305186      0.233676      0.213797    0.00432931     0.0013715     -0.832955      0.557806    -0.0846698     -0.260938     0.0389191   -0.00245266   5.82866e-05      0.440733
  0.314307      0.237849      0.218624    0.00420692    0.00130596     -0.528713     0.0310129      0.264131     -0.221131     0.0322348   -0.00198074   4.66948e-05       0.34822
  0.323701      0.242114      0.223574    0.00407392    0.00123874     -0.513276     -0.238409      0.522827     -0.246277     0.0371612   -0.00236612   5.74987e-05      0.383201
  0.333376      0.246476      0.228648    0.00393052    0.00117014     -0.305145     -0.676508      0.820604     -0.239295     0.0370922   -0.00242442   6.06891e-05      0.344392
   0.34334      0.250938      0.233849    0.00377704    0.00110045     -0.558167     -0.189611      0.480401     -0.282794     0.0446465   -0.00297085   7.50798e-05      0.425232
  0.353601      0.255502      0.239179    0.00361391    0.00102997     -0.693996     -0.130824      0.485387     -0.337225      0.055855   -0.00392181   0.000104003      0.509601
   0.36417      0.260174      0.244638    0.00344164    0.00095903     -0.788919    -0.0703295      0.479588     -0.368145     0.0614655   -0.00434454    0.00011573      0.560588
  0.375054      0.264956      0.250229    0.00326089   0.000887985     -0.887168    -0.0711312      0.522218     -0.419205     0.0724765   -0.00533743   0.000148435      0.633834
  0.386264      0.269852      0.255953    0.00307243   0.000817189     -0.937294    -0.0900169      0.563273     -0.450532     0.0789963   -0.00588688   0.000165103      0.676426
  0.397808      0.274866      0.261811    0.00287714   0.000747009     -0.468586     -0.746041      0.971791     -0.361513     0.0622788   -0.00451614   0.000124293      0.496115
  0.409698      0.280002      0.267804    0.00267607   0.000677821     -0.484615     -0.808204        1.0407     -0.382998      0.065356   -0.00464499   0.000125048      0.524047
  0.421943      0.285264      0.273932    0.00247039   0.000610004     -0.147471      -1.91558          1.93     -0.414933     0.0766329   -0.00582205    0.00016362      0.518141
  0.434554      0.290656      0.280198    0.00226142   0.000543928      -0.34362      -1.17638       1.32708     -0.400143     0.0696331   -0.00500301   0.000136346      0.515847
  0.447541      0.296183        0.2866     0.0020506    0.00047995      0.599143       -2.5377       2.13735     -0.262689     0.0488891   -0.00370826   0.000108822      0.192951
  0.460917      0.301848      0.293139    0.00183956   0.000418391      0.553788      -2.91572       2.50388     -0.336919     0.0644483   -0.00498274   0.000145608       0.30024
  0.474693      0.307656      0.299816    0.00163004   0.000359489     -0.365679      -1.88905       1.95555     -0.598319      0.122388    -0.0105407   0.000337773      0.729447
  0.488881      0.313612      0.306629    0.00142391   0.000303296      0.715042       -3.3251       2.83778     -0.365942     0.0754241   -0.00638688   0.000205799      0.287365
  0.503492       0.31972       0.31358    0.00122322   0.000249305     -0.357822      -2.37443       2.35665     -0.750656      0.167037    -0.0157401   0.000547086      0.876959
  0.518541      0.325985      0.320666    0.00103008   0.000194757      0.991403      -3.72568       3.08479     -0.363273     0.0800608   -0.00724035   0.000249569      0.213784
  0.534039      0.332413      0.327887   0.000846738    0.00011708      0.941283      -3.80491       3.19266     -0.416936     0.0941985   -0.00878979   0.000311608      0.271853
      0.55      0.339007      0.335243   0.000675501    0.00025046      0.860576      -3.90849       3.32944     -0.496634      0.114897    -0.0109704    0.00039184      0.362042
